,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
151,Jacoby Brissett,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARI
152,Jahan Dotson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.6999999999999997,28.199999999999996,0.0,0.0,7,PHI
153,Jahmyr Gibbs,0.0,0.0,0.0,0.0,0.0,0.0,83.8,429.1,4.3,23.9,19.7,223.5,1.5,0.6,9,DET
154,Jake Bobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.2,15.8,0.0,0.0,4,SEA
155,Jake Browning,0.0,0.0,0.0,0.0,0.0,0.0,1.1,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,2,CIN
156,Jake Ferguson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,15.1,120.6,0.0,1.2999999999999998,7,DAL
157,Jake Haener,3.2,8.0,39.2,0.0,0.8,3.1000000000000005,2.3,4.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,3,NOR
158,Jakobi Meyers,0.0,0.0,0.0,0.0,0.0,0.8,0.3999999999999999,7.999999999999998,0.0,46.4,27.5,342.9,1.0,0.0,8,LVR
159,Jaleel McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,30.700000000000003,171.4,0.0,6.7,5.6,19.4,0.0,0.0,7,DEN
160,Jalen Coker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,8.3,149.7,0.8,0.0,5,CAR
161,Jalen Hurts,59.8,88.3,672.8,5.1,0.29999999999999993,9.799999999999999,40.4,196.89999999999998,3.3,0.0,0.0,0.0,0.0,2.4,8,PHI
162,Jalen McMillan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,23.8,18.0,224.1,5.1,0.0,6,TAM
163,Jalen Nailor,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,-2.0999999999999996,0.0,11.7,8.3,107.5,1.7,0.0,8,MIN
